suite,case,config,go_status,rust_status
compiler,nestedInfinitelyExpandedRecursiveTypes.ts,[],go-diff,rust-pass
compiler,nestedLoopTypeGuards.ts,[],go-diff,rust-pass
compiler,nestedSuperCallEmit.ts,['target=es2015'],skip-config,rust-pass
compiler,nestedTypeVariableInfersLiteral.ts,[],go-pass,rust-diff
compiler,newArrays.ts,[],go-diff,rust-pass
compiler,newMissingIdentifier.ts,[],go-diff,rust-pass
compiler,newNamesInGlobalAugmentations1.ts,[],go-pass,rust-diff
compiler,newNonReferenceType.ts,[],go-diff,rust-pass
compiler,newOnInstanceSymbol.ts,[],go-diff,rust-pass
compiler,noCheckDoesNotReportError.ts,[],go-pass,rust-diff
compiler,noCheckNoEmit.ts,[],go-pass,rust-diff
compiler,noCheckRequiresEmitDeclarationOnly.ts,[],go-pass,rust-diff
compiler,noConstraintInReturnType1.ts,[],go-diff,rust-pass
compiler,noCrashOnNoLib.ts,[],go-pass,rust-diff
compiler,noEmitOnError.ts,[],go-diff,rust-pass
compiler,noErrorsInCallback.ts,[],go-diff,rust-pass
compiler,noImplicitAnyDestructuringInPrivateMethod.ts,[],go-pass,rust-diff
compiler,noImplicitAnyForwardReferencedInterface.ts,[],go-diff,rust-pass
compiler,noImplicitAnyFunctions.ts,[],go-diff,rust-pass
compiler,noImplicitAnyInBareInterface.ts,[],go-diff,rust-pass
compiler,noImplicitAnyParametersInBareFunctions.ts,[],go-diff,rust-pass
compiler,noImplicitAnyParametersInClass.ts,[],go-diff,rust-pass
compiler,noImplicitAnyParametersInInterface.ts,[],go-diff,rust-pass
compiler,noImplicitAnyParametersInModule.ts,[],go-diff,rust-pass
compiler,noImplicitAnyReferencingDeclaredInterface.ts,[],go-diff,rust-pass
compiler,noReachabilityErrorsOnEmptyStatement.ts,[],go-pass,rust-diff
compiler,noRepeatedPropertyNames.ts,[],go-diff,rust-pass
compiler,noTypeArgumentOnReturnType1.ts,[],go-diff,rust-pass
compiler,nodeModuleReexportFromDottedPath.ts,[],go-pass,rust-diff
compiler,nodeNextPackageImportMapRootDir.ts,[],go-pass,rust-diff
compiler,nodeNextPackageSelfNameWithOutDir.ts,[],go-pass,rust-diff
compiler,nodeNextPackageSelfNameWithOutDirDeclDir.ts,[],go-pass,rust-diff
compiler,nodeNextPackageSelfNameWithOutDirDeclDirComposite.ts,[],go-pass,rust-diff
compiler,nodeNextPackageSelfNameWithOutDirDeclDirCompositeNestedDirs.ts,[],go-pass,rust-diff
compiler,nodeNextPackageSelfNameWithOutDirDeclDirNestedDirs.ts,[],go-pass,rust-diff
compiler,nodeNextPackageSelfNameWithOutDirRootDir.ts,[],go-pass,rust-diff
compiler,nonExportedElementsOfMergedModules.ts,[],go-diff,rust-pass
compiler,nonGenericClassExtendingGenericClassWithAny.ts,[],go-diff,rust-pass
compiler,nonInferrableTypePropagation2.ts,[],go-pass,rust-diff
compiler,nonInferrableTypePropagation3.ts,[],go-pass,rust-diff
compiler,nonMergedDeclarationsAndOverloads.ts,[],go-diff,rust-pass
compiler,nonNullParameterExtendingStringAssignableToString.ts,[],go-pass,rust-diff
compiler,nonexistentPropertyUnavailableOnPromisedType.ts,[],go-diff,rust-pass
compiler,numberAssignableToEnumInsideUnion.ts,[],go-diff,rust-pass
compiler,numberOnLeftSideOfInExpression.ts,[],go-diff,rust-pass
compiler,numberToString.ts,[],go-diff,rust-pass
compiler,numericIndexerConstraint.ts,[],go-diff,rust-pass
compiler,numericIndexerConstraint1.ts,[],go-diff,rust-pass
compiler,numericIndexerConstraint3.ts,[],go-diff,rust-pass
compiler,numericIndexerConstraint4.ts,[],go-diff,rust-pass
compiler,numericIndexerTyping1.ts,[],go-diff,rust-pass
compiler,numericIndexerTyping2.ts,[],go-diff,rust-pass
compiler,objectCreate.ts,[],go-pass,rust-diff
compiler,objectCreate2.ts,[],go-pass,rust-diff
compiler,objectCreationOfElementAccessExpression.ts,[],go-diff,rust-pass
compiler,objectLitGetterSetter.ts,[],go-pass,rust-diff
compiler,objectLitStructuralTypeMismatch.ts,[],go-diff,rust-pass
compiler,objectLiteralEnumPropertyNames.ts,[],go-pass,rust-diff
compiler,objectLiteralIndexers.ts,[],go-diff,rust-pass
compiler,objectLiteralParameterResolution.ts,[],go-diff,rust-pass
compiler,objectLiteralReferencingInternalProperties.ts,[],go-diff,rust-pass
compiler,objectLiteralWithNumericPropertyName.ts,[],go-diff,rust-pass
compiler,objectMembersOnTypes.ts,[],go-diff,rust-pass
compiler,observableInferenceCanBeMade.ts,[],go-pass,rust-diff
compiler,optionalAccessorsInInterface1.ts,[],go-pass,rust-diff
compiler,optionalChainWithInstantiationExpression2.ts,['target=es2020'],go-pass,rust-diff
compiler,optionalChainWithInstantiationExpression2.ts,['target=es2019'],go-pass,rust-diff
compiler,optionalSetterParam.ts,[],go-diff,rust-pass
compiler,optionsCompositeWithIncrementalFalse.ts,[],go-pass,rust-diff
compiler,optionsInlineSourceMapMapRoot.ts,[],go-pass,rust-diff
compiler,optionsInlineSourceMapSourcemap.ts,[],go-pass,rust-diff
compiler,overloadAssignmentCompat.ts,[],go-diff,rust-pass
compiler,overloadBindingAcrossDeclarationBoundaries.ts,[],go-diff,rust-pass
compiler,overloadBindingAcrossDeclarationBoundaries2.ts,[],go-diff,rust-pass
compiler,overloadGenericFunctionWithRestArgs.ts,[],go-diff,rust-pass
compiler,overloadOnConstConstraintChecks1.ts,[],go-diff,rust-pass
compiler,overloadOnConstConstraintChecks2.ts,[],go-diff,rust-pass
compiler,overloadOnConstConstraintChecks3.ts,[],go-diff,rust-pass
compiler,overloadOnConstConstraintChecks4.ts,[],go-diff,rust-pass
compiler,overloadOnConstantsInvalidOverload1.ts,[],go-diff,rust-pass
compiler,overloadedConstructorFixesInferencesAppropriately.ts,[],go-pass,rust-diff
compiler,overloadingOnConstants1.ts,[],go-diff,rust-pass
compiler,overrideBaseIntersectionMethod.ts,[],go-pass,rust-diff
compiler,paramPropertiesInSignatures.ts,[],go-diff,rust-pass
compiler,parameterPropertyInConstructor1.ts,[],go-diff,rust-pass
compiler,parameterPropertyOutsideConstructor.ts,[],go-diff,rust-pass
compiler,parameterReferenceInInitializer1.ts,[],go-diff,rust-pass
compiler,parameterReferencesOtherParameter1.ts,[],go-diff,rust-pass
compiler,parameterReferencesOtherParameter2.ts,[],go-diff,rust-pass
compiler,parenthesizedArrowExpressionASI.ts,[],go-diff,rust-pass
compiler,parse2.ts,[],go-diff,rust-pass
compiler,parseCommaSeparatedNewlineNew.ts,[],go-diff,rust-pass
compiler,parseCommaSeparatedNewlineNumber.ts,[],go-diff,rust-pass
compiler,parseCommaSeparatedNewlineString.ts,[],go-diff,rust-pass
compiler,parseGenericArrowRatherThanLeftShift.ts,[],go-pass,rust-diff
compiler,parseJsxExtends2.ts,[],go-diff,rust-pass
compiler,partiallyDiscriminantedUnions.ts,[],go-diff,rust-pass
compiler,pathMappingBasedModuleResolution1_node.ts,[],go-pass,rust-diff
compiler,pathMappingWithoutBaseUrl1.ts,[],skip-config,rust-pass
compiler,prefixedNumberLiteralAssignToNumberLiteralType.ts,[],go-pass,rust-diff
compiler,prettyFileWithErrorsAndTabs.ts,[],go-pass,rust-diff
compiler,primitiveMembers.ts,[],go-diff,rust-pass
compiler,primitiveTypeAsClassName.ts,[],go-diff,rust-pass
compiler,primitiveTypeAsInterfaceName.ts,[],go-diff,rust-pass
compiler,primitiveTypeAsInterfaceNameGeneric.ts,[],go-diff,rust-pass
compiler,primitiveTypeAssignment.ts,[],go-diff,rust-pass
compiler,privacyAccessorDeclFile.ts,['target=es2015'],go-diff,rust-pass
compiler,privacyCheckAnonymousFunctionParameter.ts,[],go-diff,rust-pass
compiler,privacyCheckExternalModuleExportAssignmentOfGenericClass.ts,[],go-pass,rust-diff
compiler,privacyFunctionCannotNameReturnTypeDeclFile.ts,[],go-pass,rust-diff
compiler,privacyFunctionReturnTypeDeclFile.ts,[],go-diff,rust-pass
compiler,privacyGloVar.ts,[],go-diff,rust-pass
compiler,privacyVar.ts,[],go-diff,rust-pass
compiler,privacyVarDeclFile.ts,[],go-diff,rust-pass
compiler,privateAccessInSubclass1.ts,[],go-diff,rust-pass
compiler,privateFieldAssignabilityFromUnknown.ts,['target=es2015'],go-diff,rust-pass
compiler,privateInstanceVisibility.ts,[],go-diff,rust-pass
compiler,privateNameWeakMapCollision.ts,[],go-pass,rust-diff
compiler,privateVisibility.ts,[],go-diff,rust-pass
compiler,promiseChaining.ts,[],go-pass,rust-diff
compiler,promiseTry.ts,[],go-pass,rust-diff
compiler,promiseType.ts,[],go-pass,rust-diff
compiler,promiseTypeInference.ts,[],go-pass,rust-diff
compiler,promiseTypeStrictNull.ts,[],go-pass,rust-diff
compiler,promiseWithResolvers.ts,[],go-pass,rust-diff
compiler,propTypeValidatorInference.ts,[],go-pass,rust-diff
compiler,propertyAccess1.ts,[],go-diff,rust-pass
compiler,propertyAccess2.ts,[],go-diff,rust-pass
compiler,propertyAccess3.ts,[],go-diff,rust-pass
compiler,propertyAccessibility1.ts,[],go-diff,rust-pass
compiler,propertyAccessibility2.ts,[],go-diff,rust-pass
compiler,propertyNamesWithStringLiteral.ts,[],go-diff,rust-pass
compiler,propertyOrdering.ts,[],go-diff,rust-pass
compiler,propertyOrdering2.ts,[],go-diff,rust-pass
compiler,propertyOverridingPrototype.ts,[],go-diff,rust-pass
compiler,protoAssignment.ts,[],go-diff,rust-pass
compiler,prototypeInstantiatedWithBaseConstraint.ts,[],go-diff,rust-pass
compiler,prototypeOnConstructorFunctions.ts,[],go-pass,rust-diff
compiler,prototypes.ts,[],go-diff,rust-pass
compiler,qualifiedModuleLocals.ts,[],go-diff,rust-pass
compiler,raiseErrorOnParameterProperty.ts,[],go-diff,rust-pass
compiler,ramdaToolsNoInfinite.ts,[],go-pass,rust-diff
compiler,ramdaToolsNoInfinite2.ts,[],go-pass,rust-diff
compiler,reactJsxReactResolvedNodeNext.tsx,[],go-pass,rust-diff
compiler,reactJsxReactResolvedNodeNextEsm.tsx,[],go-pass,rust-diff
compiler,reactNamespaceInvalidInput.tsx,[],go-pass,rust-diff
compiler,reactTransitiveImportHasValidDeclaration.ts,[],go-pass,rust-diff
compiler,readonlyInDeclarationFile.ts,['target=es2015'],go-diff,rust-pass
compiler,readonlyInNonPropertyParameters.ts,['target=es2015'],go-diff,rust-pass
compiler,reboundIdentifierOnImportAlias.ts,[],go-diff,rust-pass
compiler,rectype.ts,[],go-diff,rust-pass
compiler,recursiveArrayNotCircular.ts,[],go-pass,rust-diff
compiler,recursiveGenericUnionType1.ts,[],go-diff,rust-pass
compiler,recursiveGenericUnionType2.ts,[],go-diff,rust-pass
compiler,recursiveIdenticalAssignment.ts,[],go-diff,rust-pass
compiler,recursiveIdenticalOverloadResolution.ts,[],go-diff,rust-pass
compiler,recursiveTupleTypes1.ts,[],go-diff,rust-pass
compiler,recursiveTupleTypes2.ts,[],go-diff,rust-pass
compiler,recursiveTypeComparison.ts,[],go-diff,rust-pass
compiler,recursiveTypeParameterReferenceError1.ts,[],go-diff,rust-pass
compiler,reducibleIndexedAccessTypes.ts,[],go-pass,rust-diff
compiler,reexportDefaultIsCallable.ts,[],go-pass,rust-diff
compiler,reexportMissingDefault.ts,[],go-diff,rust-pass
compiler,reexportMissingDefault1.ts,[],go-diff,rust-pass
compiler,reexportMissingDefault2.ts,[],go-diff,rust-pass
compiler,reexportMissingDefault3.ts,[],go-diff,rust-pass
compiler,reexportMissingDefault6.ts,[],go-diff,rust-pass
compiler,reexportMissingDefault7.ts,[],go-diff,rust-pass
compiler,reexportedMissingAlias.ts,[],go-diff,rust-pass
compiler,regexpExecAndMatchTypeUsages.ts,['strict=false'],go-pass,rust-diff
compiler,regularExpressionExtendedUnicodeEscapes.ts,[],go-diff,rust-pass
compiler,regularExpressionUnicodePropertyValueExpressionSuggestions.ts,['target=es2015'],go-diff,rust-pass
compiler,regularExpressionWithNonBMPFlags.ts,[],go-diff,rust-pass
compiler,relatedViaDiscriminatedTypeNoError2.ts,[],go-pass,rust-diff
compiler,reorderProperties.ts,[],go-diff,rust-pass
compiler,reservedNameOnInterfaceImport.ts,[],go-diff,rust-pass
compiler,reservedNameOnModuleImportWithInterface.ts,[],go-diff,rust-pass
compiler,resolutionCandidateFromPackageJsonField2.ts,[],go-pass,rust-diff
compiler,resolveModuleNameWithSameLetDeclarationName1.ts,[],go-pass,rust-diff
compiler,restIntersection.ts,[],go-diff,rust-pass
compiler,restParamAsOptional.ts,[],go-diff,rust-pass
compiler,restParamModifier.ts,[],go-diff,rust-pass
compiler,restParameterAssignmentCompatibility.ts,[],go-diff,rust-pass
compiler,restParameterNotLast.ts,[],go-diff,rust-pass
compiler,restParamsWithNonRestParams.ts,[],go-diff,rust-pass
compiler,returnInfiniteIntersection.ts,[],go-pass,rust-diff
compiler,returnTypeInferenceContextualParameterTypesInGenerator1.ts,[],go-pass,rust-diff
compiler,returnTypeInferenceContextualTypeIgnoreAnyUnknown1.ts,[],go-pass,rust-diff
compiler,returnTypePredicateIsInstantiateInContextOfTarget.tsx,[],go-diff,rust-pass
compiler,returnTypeTypeArguments.ts,[],go-diff,rust-pass
compiler,reuseInnerModuleMember.ts,[],go-pass,rust-diff
compiler,reverseInferenceInContextualInstantiation.ts,[],go-diff,rust-pass
compiler,reverseMappedIntersectionInference1.ts,[],go-pass,rust-diff
compiler,reverseMappedIntersectionInference2.ts,[],go-pass,rust-diff
compiler,reverseMappedTypeContextualTypesPerElementOfTupleConstraint.ts,[],go-pass,rust-diff
compiler,reverseMappedTypePrimitiveConstraintProperty.ts,[],go-pass,rust-diff
compiler,reversedRecusiveTypeInstantiation.ts,[],go-diff,rust-pass
compiler,scopeCheckInsidePublicMethod1.ts,[],go-diff,rust-pass
compiler,scopeCheckInsideStaticMethod1.ts,[],go-diff,rust-pass
compiler,scopingInCatchBlocks.ts,[],go-diff,rust-pass
compiler,selfRef.ts,[],go-diff,rust-pass
compiler,semicolonsInModuleDeclarations.ts,[],go-diff,rust-pass
compiler,separate1-1.ts,[],go-diff,rust-pass
compiler,setterBeforeGetter.ts,[],go-diff,rust-pass
compiler,shadowingViaLocalValue.ts,[],go-diff,rust-pass
compiler,shorthand-property-es5-es6.ts,['target=es2015'],go-diff,rust-pass
compiler,shorthand-property-es6-es6.ts,[],go-diff,rust-pass
compiler,shorthandPropertyAssignmentInES6Module.ts,[],go-diff,rust-pass
compiler,sigantureIsSubTypeIfTheyAreIdentical.ts,[],go-diff,rust-pass
compiler,signatureCombiningRestParameters2.ts,[],go-pass,rust-diff
compiler,signatureInstantiationWithRecursiveConstraints.ts,[],go-pass,rust-diff
compiler,signatureLengthMismatchCall.ts,[],go-diff,rust-pass
compiler,simplifyingConditionalWithInteriorConditionalIsRelated.ts,[],go-pass,rust-diff
compiler,sliceResultCast.ts,[],go-pass,rust-diff
compiler,sourceMap-LineBreaks.ts,['target=es2015'],go-pass,rust-diff
compiler,sourceMapSample.ts,[],go-diff,rust-pass
compiler,sourceMapValidationClass.ts,['target=es2015'],go-diff,rust-pass
compiler,sourceMapValidationDestructuringForArrayBindingPattern.ts,['target=es2015'],go-pass,rust-diff
compiler,sourceMapValidationDestructuringForArrayBindingPattern2.ts,['target=es2015'],go-pass,rust-diff
compiler,sourceMapValidationDestructuringForArrayBindingPatternDefaultValues2.ts,['target=es2015'],go-pass,rust-diff
compiler,sourceMapValidationDestructuringForObjectBindingPatternDefaultValues2.ts,[],go-pass,rust-diff
compiler,sourceMapValidationDestructuringForOfArrayBindingPattern2.ts,['target=es2015'],go-pass,rust-diff
compiler,sourceMapValidationDestructuringForOfArrayBindingPatternDefaultValues2.ts,['target=es2015'],go-pass,rust-diff
compiler,sourceMapValidationDestructuringVariableStatementArrayBindingPattern3.ts,['target=es2015'],go-pass,rust-diff
compiler,sourceMapValidationDestructuringVariableStatementArrayBindingPatternDefaultValues3.ts,['target=es2015'],go-pass,rust-diff
compiler,sourceMapValidationFor.ts,[],go-diff,rust-pass
compiler,sourceMapValidationForIn.ts,[],go-pass,rust-diff
compiler,specializedLambdaTypeArguments.ts,[],go-diff,rust-pass
compiler,spellingSuggestionGlobal3.ts,[],go-diff,rust-pass
compiler,spellingSuggestionModule.ts,[],go-diff,rust-pass
compiler,spreadOfObjectLiteralAssignableToIndexSignature.ts,[],go-pass,rust-diff
compiler,stackDepthLimitCastingType.ts,[],go-pass,rust-diff
compiler,standaloneBreak.ts,[],go-diff,rust-pass
compiler,staticClassMemberError.ts,[],go-diff,rust-pass
compiler,staticIndexSignatureAndNormalIndexSignature.ts,[],go-pass,rust-diff
compiler,staticInitializersAndLegacyClassDecorators.ts,[],skip-config,rust-pass
compiler,staticInstanceResolution.ts,[],go-diff,rust-pass
compiler,staticInstanceResolution3.ts,[],go-diff,rust-pass
compiler,staticInstanceResolution4.ts,[],go-diff,rust-pass
compiler,staticMustPrecedePublic.ts,[],go-diff,rust-pass
compiler,staticVisibility.ts,[],go-diff,rust-pass
compiler,staticsNotInScopeInClodule.ts,[],go-diff,rust-pass
compiler,strictFunctionTypes1.ts,[],go-pass,rust-diff
compiler,strictModeReservedWordInDestructuring.ts,[],go-diff,rust-pass
compiler,strictModeReservedWordInImportEqualDeclaration.ts,[],go-diff,rust-pass
compiler,strictModeReservedWordInModuleDeclaration.ts,[],go-diff,rust-pass
compiler,strictModeWordInImportDeclaration.ts,[],go-diff,rust-pass
compiler,strictNullLogicalAndOr.ts,[],go-pass,rust-diff
compiler,strictNullNotNullIndexTypeNoLib.ts,[],go-pass,rust-diff
compiler,strictTypeofUnionNarrowing.ts,[],go-pass,rust-diff
compiler,stringLiteralPropertyNameWithLineContinuation1.ts,[],go-pass,rust-diff
compiler,stripMembersOptionality.ts,['exactoptionalpropertytypes=false'],go-pass,rust-diff
compiler,stripMembersOptionality.ts,['exactoptionalpropertytypes=true'],go-pass,rust-diff
compiler,subtypeReductionUnionConstraints.ts,[],go-pass,rust-diff
compiler,subtypingTransitivity.ts,[],go-diff,rust-pass
compiler,superCallArgsMustMatch.ts,[],go-diff,rust-pass
compiler,superCallWithMissingBaseClass.ts,[],go-diff,rust-pass
compiler,superHasMethodsFromMergedInterface.ts,[],go-pass,rust-diff
compiler,superPropertyAccess_ES5.ts,['target=es2015'],go-diff,rust-pass
compiler,superPropertyAccess_ES6.ts,[],go-diff,rust-pass
compiler,superWithGenericSpecialization.ts,[],go-diff,rust-pass
compiler,switchComparableCompatForBrands.ts,[],go-diff,rust-pass
compiler,taggedTemplateStringWithSymbolExpression01.ts,[],go-pass,rust-diff
compiler,taggedTemplateStringsHexadecimalEscapes.ts,[],go-pass,rust-diff
compiler,taggedTemplateStringsHexadecimalEscapesES6.ts,[],go-pass,rust-diff
compiler,taggedTemplateStringsWithCurriedFunction.ts,['target=es2015'],go-pass,rust-diff
compiler,taggedTemplateStringsWithMultilineTemplate.ts,[],go-pass,rust-diff
compiler,taggedTemplateStringsWithMultilineTemplateES6.ts,[],go-pass,rust-diff
compiler,taggedTemplateStringsWithUnicodeEscapes.ts,[],go-pass,rust-diff
compiler,taggedTemplateStringsWithUnicodeEscapesES6.ts,[],go-pass,rust-diff
compiler,taggedTemplateStringsWithWhitespaceEscapes.ts,[],go-pass,rust-diff
compiler,taggedTemplateStringsWithWhitespaceEscapesES6.ts,[],go-pass,rust-diff
compiler,taggedTemplateWithoutDeclaredHelper.ts,['target=es2015'],go-pass,rust-diff
compiler,taggedTemplatesInDifferentScopes.ts,[],go-pass,rust-diff
compiler,taggedTemplatesInModuleAndGlobal.ts,['target=es2015'],go-pass,rust-diff
compiler,targetEs6DecoratorMetadataImportNotElided.ts,['target=es2015'],go-diff,rust-pass
compiler,targetTypeCastTest.ts,[],go-diff,rust-pass
compiler,targetTypeObjectLiteralToAny.ts,[],go-diff,rust-pass
compiler,targetTypeTest3.ts,[],go-diff,rust-pass
compiler,targetTypeVoidFunc.ts,[],go-diff,rust-pass
compiler,thisBinding.ts,[],go-diff,rust-pass
compiler,thisExpressionInCallExpressionWithTypeArguments.ts,[],go-diff,rust-pass
compiler,thisExpressionOfGenericObject.ts,[],go-diff,rust-pass
compiler,thisInSuperCall.ts,[],go-diff,rust-pass
compiler,thisInSuperCall1.ts,[],go-diff,rust-pass
compiler,thisInSuperCall2.ts,[],go-diff,rust-pass
compiler,thisInSuperCall3.ts,[],go-diff,rust-pass
compiler,thisInTupleTypeParameterConstraints.ts,[],go-diff,rust-pass
compiler,thisInTypeQuery.ts,[],go-pass,rust-diff
compiler,throwWithoutNewLine1.ts,[],go-diff,rust-pass
